,zipcode,latitude,longitude,cluster,x,y
4370,94939,39.891,-75.0724,11,1759337.7082539117,2069265.8424612605
4371,93726,33.4344,-94.1219,0,173447.6742933039,1153503.5402897168
4373,15488,41.6606,-70.3532,1,2094472.507694026,2357286.57828085
4374,33013,25.8594,-80.2725,12,1584248.374324846,443693.1694125583
4375,50578,39.9763,-79.7689,9,1367301.7423603856,2001370.1789378661
4376,08544,43.2548,-84.2978,18,943038.7467829533,2309296.001182441
4377,70507,36.7949,-119.7604,5,-2078660.3617585206,1788993.6944235254
4378,75097,37.9367,-122.5362,5,-2280231.196530291,1976170.1657808188
4379,50476,21.3908,-157.9332,16,-6128034.477443046,1896293.4900409086
4381,22443,32.9257,-95.5311,0,43587.03182144039,1095109.95340391
4383,99829,27.8682,-97.2069,14,-119317.8447816001,534167.7549633016
4384,22469,42.5884,-71.7266,1,1958616.1905545767,2428212.0599172213
4385,36067,40.6763,-73.7966,11,1844322.2481234062,2179178.0547149875
4386,98365,39.9323,-85.848,3,858264.7364275127,1925277.9546574487
4387,81649,40.7105,-74.0163,11,1825523.0664839672,2178663.3960407134
4388,80291,40.7049,-73.6176,11,1858168.5729307043,2185780.456567766
4389,60628,36.4295,-119.872,5,-2098392.7194880364,1751790.3762472144
4390,49686,39.7439,-104.9876,6,-762131.025923184,1894346.2670505533
4391,34142,39.5122,-106.3681,6,-881588.1955709034,1880453.8315553362
4392,08043,32.4715,-86.4831,4,888243.2339993296,1088849.5670364492
4393,90026,43.5513,-71.02,1,1986385.204717471,2546840.8292288086
4394,56251,28.5978,-81.3534,12,1429945.4995799256,724437.1089597516
4395,95824,36.7317,-78.5306,7,1536947.9592404114,1662358.5617508064
4396,77430,45.0614,-92.8474,8,247973.6167844608,2456666.1537816576
4397,07979,42.4829,-71.1574,1,2006554.2066603613,2428684.843572753
4398,95030,43.79,-92.531,8,278019.83064295986,2315971.2972748606
4399,81067,58.0977,-135.4316,13,-2446431.537306456,4375157.899601677
4400,73529,38.7435,-121.1897,5,-2143635.442594681,2031933.894155929
4401,08059,38.1792,-76.9959,7,1638016.6203862505,1847237.956101005
4402,68348,33.3512,-96.6646,0,-61446.09611392125,1142713.7825802227
4403,07522,30.2813,-92.016,19,382567.7771593178,808620.9737442845
4404,44093,40.3492,-74.6528,11,1782588.3192714832,2127157.19361342
4405,60164,43.2977,-94.5291,8,118755.81087159926,2256869.888831387
4406,45895,40.2977,-96.1421,8,-11974.998721672417,1920340.2275811345
4407,59711,39.8827,-75.0929,11,1757845.18483583,2067978.89195049
4408,61071,34.3765,-97.9793,0,-180600.03044059567,1258944.0306826718
4409,97452,33.6286,-78.9736,7,1560272.339536882,1313625.8585830752
4410,16635,40.4509,-86.1352,3,828052.6635278112,1980509.4179007853
4411,94080,32.9448,-97.3124,0,-121962.5360020452,1097975.9697320096
4412,35579,40.9011,-73.9053,11,1829656.122931184,2201572.072948845
4413,93447,38.049,-103.7251,6,-670753.6045490429,1695594.1063074262
4414,43225,40.7026,-74.7276,11,1767659.9967129969,2164354.3058686065
4415,50628,29.3014,-95.7036,14,28809.402716628014,691957.0565654297
4416,08882,38.5178,-121.4419,5,-2171277.048728301,2013253.7682108027
4417,22401,45.1426,-94.9183,8,84994.07428361253,2462069.9939964423
4418,23043,34.0766,-118.2646,5,-2020914.8283044603,1461358.6855066603
4419,15338,26.1844,-81.4152,12,1464629.0747646485,460593.92872172233
4420,95632,44.7631,-85.6206,18,818557.2839526378,2464097.053452919
4421,71461,41.6934,-87.6243,3,691165.0706659696,2107086.8338766936
4422,22193,38.6438,-77.3451,9,1598152.5833356883,1892348.8603689673
4423,16057,31.1149,-93.2716,14,259378.760260487,896969.299426685
4424,36862,38.2691,-121.3,5,-2166789.0845876033,1983126.628189364
4425,33133,39.8045,-79.9399,9,1356272.6815069625,1979946.3965803478
4426,39744,37.5549,-76.3468,7,1707545.342064617,1790134.1126735548
4427,55335,35.5184,-97.5746,0,-141560.5944290386,1385989.4628042406
4428,76016,43.2786,-92.3981,8,290828.8079960142,2259330.2269276343
4430,15342,35.7562,-120.6935,5,-2188372.503302597,1697363.3898377637
4431,54724,40.4262,-78.4383,9,1468899.7325347546,2070836.96477852
4432,18372,43.921,-122.7806,17,-2114418.763463179,2625420.824825135
4433,54737,41.7665,-89.6925,3,520246.03628084913,2102060.1093465947
4434,78064,46.1299,-112.9739,2,-1307177.321269734,2688324.595886126
4435,16438,40.569,-84.1774,10,989971.1912878887,2012380.3840511548
4436,81050,41.9214,-87.8924,3,666922.2536182972,2130585.54304948
4437,98823,41.5383,-80.5964,9,1269991.8041928045,2162402.346429236
4438,11291,37.9546,-103.6644,6,-666347.030833766,1684621.1490963956
4439,07646,41.8939,-79.8455,9,1324586.9542592068,2211896.8455761047
4440,75605,28.9924,-98.4831,14,-242218.64859017098,660854.9052374497
4441,87120,44.7152,-91.9822,8,317620.0157082396,2420733.432712047
4442,30305,41.0472,-75.3244,11,1710534.9453858805,2191087.0181247424
4443,15106,25.8965,-80.157,12,1595099.59998798,449640.7354105288
4444,76117,40.6619,-78.2419,9,1480231.7856238468,2099830.986282764
4445,42602,45.1025,-91.49,8,354457.4227202542,2465537.6603937754
4446,39556,40.2425,-80.2209,9,1324651.6910249765,2024371.6291878792
4447,76651,39.2839,-106.0628,6,-858431.6257350403,1852220.4028262335
4448,50480,32.6889,-97.1905,0,-110992.53305765051,1069278.1766824084
4449,75094,44.5606,-94.5467,8,115181.08671987354,2397681.2652649255
4450,77001,33.5494,-89.2904,19,618269.5222205904,1186467.8912773463
4451,33180,25.7378,-80.2248,12,1591213.6339569078,431331.1746703123
4452,81230,32.9252,-85.4426,4,979365.6750716468,1149402.3443818192
4453,08070,41.0454,-80.0468,9,1324105.2902473584,2115474.7893865234
4454,35622,34.3477,-86.9131,4,828233.1196375536,1293470.4425183667
4455,81435,39.6491,-75.5155,11,1728470.1221372797,2034668.728424948
4456,75288,38.5511,-106.931,6,-941608.1921592236,1778808.1733486715
4457,28223,25.9597,-80.1403,12,1595613.0287969701,456761.8312176241
4458,36854,29.8131,-95.3098,14,66673.39728701055,748880.6405982241
4459,23298,33.0148,-96.6189,0,-57465.492046886204,1105132.8353836304
4460,81054,43.2456,-94.0367,8,158625.85977712704,2251771.82542576
4461,99712,32.1785,-96.8823,0,-82787.7955272022,1012057.1552902091
4462,27537,30.4875,-89.4187,19,630071.4727538148,845328.1904545064
4463,07632,36.6857,-85.1407,4,959295.1242457571,1570410.119098893
4464,15081,32.8087,-97.2709,0,-118309.218358987,1082738.7544820888
4465,02460,40.4029,-80.0915,9,1332419.5509670947,2043900.6177619942
4466,95758,33.832,-84.3851,4,1064654.2448811524,1261344.929060132
4467,15413,35.1421,-106.7041,6,-965070.2949326894,1397108.9134599275
4468,94062,32.5547,-94.7767,0,114243.04064743569,1054350.1594562598
4470,82901,39.9868,-79.8637,9,1359194.1429521178,2001169.7573151141
4471,38703,38.4243,-121.437,5,-2173640.682992023,2003034.8957082932
4472,52136,40.5763,-80.2383,9,1317031.035335313,2061008.781986172
4473,22509,33.7836,-88.6642,19,673844.7121387924,1216815.9941629907
4474,95969,42.2634,-84.4083,18,947658.3080241523,2198239.4850676935
4475,33018,36.9375,-86.4481,4,841386.4432802572,1586073.2137466697
4477,28041,33.005,-117.2157,5,-1953833.1509883257,1322854.190218484
4478,96146,40.882,-73.9544,11,1826155.1826981762,2198546.198206211
4479,43711,36.36,-78.3906,7,1556795.8505546073,1623705.651795065
4480,02048,64.9109,-147.5105,13,-2785249.0894121346,5303717.555815611
4481,75942,37.923,-103.0884,6,-616629.9029836886,1677201.9213753683
4482,95953,37.5406,-77.4316,7,1614843.1646027497,1769601.0909206544
4483,30092,35.3041,-80.7267,7,1371106.4930625542,1471246.9932395704
4485,95012,37.94,-107.8214,6,-1026425.5439030714,1720022.007106731
4486,95636,43.5486,-96.6332,8,-50937.6069422007,2284129.4239430293
4487,50321,33.9701,-84.2216,4,1077657.1048365096,1278502.914966369
4488,95025,39.2601,-121.6923,5,-2169906.2524350304,2099179.636263517
4489,01851,30.8183,-94.4288,14,149927.08166194026,861503.1200750105
4490,02864,32.4145,-85.7253,4,959391.412017503,1089894.8809066864
4491,23084,37.4067,-102.6173,6,-579742.7806517491,1616522.6086896183
4492,69335,39.8317,-81.5748,10,1218867.7049360988,1960804.0931415511
4493,01440,39.1752,-120.1954,5,-2048709.5499350906,2056764.7523055088
4494,43964,35.5817,-80.4581,7,1389946.6199665735,1505813.847621977
4495,36461,33.521,-86.8066,4,846833.0290319864,1202453.8910212491
4496,07851,25.9098,-80.3889,12,1571724.7830855274,447216.68354764924
4497,76311,38.0789,-77.0485,7,1635770.2863342243,1835313.2898508718
4498,75647,33.4085,-91.0228,19,459629.2489094009,1160936.2085471791
4499,26155,41.606,-109.23,6,-1090987.5130497806,2142892.3191559934
4500,38925,35.0308,-81.3896,7,1316760.740697328,1431666.133812939
4501,11552,37.4245,-122.296,5,-2275805.219257304,1915210.9227757659
4502,55373,40.6929,-73.6539,11,1855523.8933366032,2183764.2411162048
4503,60525,33.5632,-89.6419,19,585826.4858019267,1185778.805738417
4504,29550,39.6588,-80.8565,9,1282133.0903996695,1951114.7696641923
4505,56025,32.5559,-94.932,0,99738.8448083843,1054309.1372072687
4506,76631,33.9824,-98.5088,0,-230066.7449484848,1216046.5185120748
4507,23011,41.2299,-74.8466,11,1744901.2650085285,2219735.437765701
4508,11225,31.5221,-87.3411,19,818020.7214067442,975850.3936228799
4509,46580,42.574,-71.9898,1,1938237.3687151866,2421257.810407593
4510,98402,42.0211,-102.0885,6,-500384.3469569251,2129307.221981795
4511,76120,37.8942,-78.1208,7,1548216.0885490961,1797035.4876469944
4512,28091,41.9484,-71.4154,1,2001476.3284801145,2365479.435721363
4513,94127,42.6315,-71.3329,1,1988436.5687807882,2441046.603212962
4514,98516,37.3394,-121.895,5,-2244537.1013478828,1896494.4146723906
4515,55019,41.5476,-93.6618,8,193580.84540040803,2062674.5406306682
4516,20602,38.6489,-120.5098,5,-2089787.672329717,2006547.1820321607
4517,39772,36.7658,-121.758,5,-2250163.2451825626,1831340.9214144999
4518,48216,38.584,-76.8942,11,1637603.800592175,1893454.2049810826
4519,75140,44.3955,-93.2037,8,222138.161336971,2381675.440025213
4520,45663,37.7354,-122.4571,5,-2279811.280731769,1952582.111852773
4521,35098,37.3894,-121.8868,5,-2242336.50182161,1901697.4289168871
4522,01984,32.3459,-89.3414,19,622979.9413116821,1052166.5613335716
4523,39526,34.053,-87.5398,4,774197.4771818893,1255383.5699892703
4524,98444,32.7639,-97.1781,0,-109732.80192837327,1077629.7120541388
4525,35806,47.2545,-122.4405,17,-1986556.6260722629,2973992.06709727
4526,48220,41.2438,-85.8508,3,842370.8268918431,2071311.2016342352
4527,33712,40.6628,-73.9546,11,1831782.7515909502,2174650.9125071545
4528,67010,37.4617,-76.8321,7,1668053.809204447,1771287.2507009946
4529,94608,31.9907,-96.9837,0,-92518.6362464359,991224.2344154192
4530,56069,43.7658,-93.9011,8,168297.72784903648,2310055.200271141
4531,35447,34.3756,-80.0842,7,1445569.5853649685,1378295.6017973141
4532,36310,41.7842,-87.8689,3,670162.3891035754,2115456.7321279994
4533,07076,45.0882,-93.7237,8,178990.9176116544,2457678.162683625
4534,22435,44.4356,-93.581,8,192058.6970095133,2385319.6053168043
4535,94020,37.8365,-122.2804,5,-2261882.802248551,1959257.530180248
4536,99350,37.6836,-96.9648,0,-84278.13813638639,1627790.6510169245
4537,94539,28.809,-96.9993,14,-97701.33831903331,637904.6587911842
4538,94403,31.1349,-97.7756,0,-168771.44107262685,897047.0827088489
4539,95603,32.9189,-96.7751,0,-72055.81746679587,1094537.4677238853
4540,31005,36.3551,-119.301,5,-2051246.2742657042,1731245.5246873887
4541,01821,27.7353,-82.6663,12,1315976.3878454175,611213.6335333029
4542,98349,34.7448,-86.6704,4,845931.3920422446,1339808.1278024807
4543,11223,47.1464,-122.4572,17,-1991064.048287679,2962847.15620939
4545,23602,42.6017,-70.8786,1,2025079.3543665376,2447422.558102331
4546,80920,34.1377,-87.0266,4,820132.4524843758,1269115.737521175
4547,12746,32.6635,-95.7064,0,27382.300604001495,1065791.996619382
4548,80513,42.3275,-83.0827,18,1054425.3694500609,2219311.5001718323
4549,16505,33.2645,-89.2804,19,621437.1185752888,1154798.0200278633
4550,15616,40.2993,-105.1055,6,-766144.9481130734,1957242.2873241315
4551,01886,41.4179,-74.631,11,1757694.0888828223,2244229.20534504
4552,28338,38.9497,-104.767,6,-751677.9021630525,1803968.8463182417
4553,22310,37.1132,-76.5179,7,1702965.7143790193,1738610.9608521021
4554,48302,33.1377,-96.7524,0,-69752.26295750553,1118939.3145477187
4555,47356,30.6975,-88.1029,19,753839.0834398204,878175.8653297037
4556,33462,38.4321,-79.4445,9,1424351.8298608894,1835637.9176857877
4557,39747,47.2886,-122.7776,17,-2010166.224076583,2984703.908719746
4558,47273,42.5519,-71.2518,1,1997116.858776689,2434148.731273024
4559,35108,32.546,-83.6047,4,1154466.1322261041,1128040.768224011
4560,50475,38.9115,-121.08,5,-2129606.2775290175,2047642.9917614027
4561,08562,37.5395,-122.2998,5,-2272604.346504067,1927699.521601978
4562,02361,46.2232,-119.771,17,-1818705.1289820268,2810279.233124571
4563,29340,37.9773,-76.5732,7,1678540.8856934411,1832445.1066601465
4564,75844,31.5755,-85.279,4,1011414.3064342559,1001613.6886896859
4565,28730,33.2485,-88.1321,4,727556.0952408357,1161167.0691507645
4566,47347,31.4972,-95.4447,14,52548.67064110055,935939.5290072794
4567,07059,35.0615,-81.6491,7,1293036.248522237,1431498.190767731
4568,60630,41.9705,-70.7014,1,2057594.4062547137,2383115.3750802698
4569,95336,40.072,-74.5731,11,1796073.6086549927,2098385.0485264836
4570,23938,42.8779,-93.2156,8,226154.0884399492,2212374.566167001
4571,07502,40.1027,-80.6476,9,1291666.1686803533,2003044.8379199181
4573,08828,39.0665,-85.7129,3,880124.504293854,1830045.7238610818
4574,15110,33.4165,-89.5696,19,593585.7520738748,1169880.7596953984
4575,24112,26.5747,-80.0794,12,1590415.046456104,524414.9944699105
4576,94304,40.0475,-85.5368,3,883050.9423952283,1940961.0437693724
4577,07825,38.7794,-77.1194,9,1614234.8422278108,1911066.948759511
4578,35754,35.0914,-79.7524,7,1461792.589254028,1462292.472611582
4579,33404,42.5864,-71.4401,1,1981277.0943696152,2433934.714568572
4580,81645,40.2237,-79.5512,9,1380684.6344822245,2031827.90849094
4581,40356,42.1109,-80.1534,9,1295548.527722573,2231583.1841727155
4582,46239,39.5805,-106.4176,6,-884942.9158834633,1888522.3675549265
4583,96009,26.7832,-80.0638,12,1588130.3249057294,547292.3837316771
4584,99928,34.4996,-86.6129,4,853832.5008561998,1313031.8389090863
4585,95346,37.4334,-122.1842,5,-2266104.704186303,1913498.921898176
4586,55332,42.8854,-70.8646,1,2017893.3820072098,2478322.91448938
4587,80444,40.6982,-73.8345,11,1840664.5153069359,2180829.5397004164
4588,55372,34.8507,-80.9342,7,1360645.4246806924,1418176.9059099983
4589,11357,36.6871,-79.8691,7,1421212.382951321,1636607.1130592516
4590,56055,40.3704,-79.8522,9,1352886.0122192595,2043692.4208174234
4591,19522,40.3777,-74.4204,11,1800943.1540425066,2134650.507441888
4592,78522,40.2878,-74.0162,11,1836386.8372415085,2132577.9272474074
4593,46218,36.9053,-78.01,7,1578549.7112749468,1690004.661718389
4594,23829,37.8134,-121.2132,5,-2172923.3428551885,1931861.7346203143
4595,30236,41.9699,-87.7603,3,677291.7953751936,2136925.4180050893
4597,78852,35.5258,-82.3985,7,1218577.0025222,1472997.807247356
4598,79331,25.7588,-80.1376,12,1599544.9784677976,435066.93475622433
4599,51342,33.5242,-84.359,4,1071236.0654955772,1227510.6757791648
4600,52134,36.7243,-77.2394,7,1649281.8489178962,1683190.2216512684
4601,43322,25.9017,-97.4975,14,-151456.17877637167,318136.3222670751
4602,48187,40.9748,-75.5842,11,1691103.1993878263,2178519.2281180276
4603,80459,58.3019,-134.4197,13,-2378905.730300289,4368712.3118644105
4604,76450,40.4473,-75.8185,11,1684441.8859508547,2116621.5104905027
4605,94566,44.1202,-94.2184,8,142117.71140226064,2349054.5198037187
4606,11426,44.7107,-93.4101,8,204789.23625865363,2416307.895781975
4607,94596,39.7061,-105.6975,6,-822559.2575797882,1896049.6838710774
4608,37377,44.5329,-94.7256,8,101044.67818722832,2394392.506798367
4609,71220,38.0675,-120.1794,5,-2078633.6338205857,1936260.6914001298
4610,43351,55.3954,-131.6754,13,-2328364.399041626,4020700.132237136
4611,82520,41.1315,-121.1286,5,-2068632.8298789836,2288812.485363666
4612,67732,39.7265,-86.0005,3,847842.1708870794,1900977.587984474
4613,81206,37.8808,-84.5646,10,993871.1946502608,1709333.446005648
4615,19101,39.3655,-101.373,6,-458453.08276405063,1828838.2137166923
4616,23833,42.9208,-108.5913,6,-1019211.7266171701,2281472.893724307
4617,01581,40.8249,-83.2977,10,1059389.987171917,2050288.4654935328
4618,48120,32.7894,-91.9078,19,380932.8877181953,1087997.29958134
4619,35446,35.1494,-85.3362,4,961360.7102519647,1397512.1750401256
4620,35765,37.9053,-122.0549,5,-2240877.8172065723,1961335.9662481858
4621,48116,40.7347,-73.723,11,1848804.3874590546,2186970.6135286847
4622,75072,37.6658,-121.8755,5,-2233051.6280234093,1931266.0749377646
4623,48150,33.0993,-98.5832,0,-239568.56925212315,1117633.0908658688
4624,45656,42.332,-83.4695,18,1022971.1859160655,2215582.503887293
4625,10163,40.5322,-83.2078,10,1071242.0943799193,2018807.9503568488
4626,77251,43.473,-92.4155,8,288606.12359495304,2280965.0137733975
4627,56029,43.2277,-94.7334,8,102366.50550637343,2248816.54452458
4628,45414,32.7367,-101.9569,0,-554689.7752364172,1091305.4539671878
4629,77962,28.7028,-100.4818,14,-438584.1930456427,635984.483265796
4630,78164,29.0308,-96.5031,14,-49058.68219501938,662071.5516343078
4631,20814,39.8285,-84.2024,10,998161.1279859245,1929797.3064832154
4632,02738,43.5089,-93.4824,8,202622.85027489893,2282212.752157701
4633,06851,29.834,-95.4342,14,54642.69808262533,751119.5671605101
4634,23502,40.7808,-73.9772,11,1826903.3877707422,2187077.986938544
4635,75766,38.8916,-82.5883,10,1148641.9525515905,1843946.9788889817
4636,48014,42.3615,-83.3649,18,1031023.1433041999,2219982.544585328
4637,85035,33.1976,-96.6153,0,-56999.125873320336,1125534.3631269112
4638,69027,42.5371,-83.7756,18,995179.8759222138,2235068.5950240297
4639,19530,34.6809,-85.8478,4,921007.6899362778,1340345.523889552
4640,19041,33.2306,-87.7547,4,762542.3857248089,1162134.6258222992
4641,90013,42.3223,-83.1763,18,1046909.7257066276,2217700.5499762692
4642,10704,42.2679,-71.6176,1,1976310.9410788685,2395803.7231365917
4643,35247,37.195,-77.6646,7,1602259.5858100338,1727655.3130869316
4644,36849,40.0018,-75.1179,11,1752868.3298308856,2080540.963131679
4645,43528,39.7378,-75.5497,11,1723506.57067082,2043757.7946167171
4646,22427,41.6226,-83.7257,18,1012394.1490281436,2134156.947948333
4647,76262,32.6024,-85.4873,4,979211.5712254692,1113150.889216458
4649,08829,40.9176,-73.8593,11,1832969.6811975352,2204256.3912474457
4650,11971,34.0448,-118.2434,5,-2019850.1458067866,1457450.7995161572
4651,48076,40.0097,-75.3121,11,1736635.3377769596,2077839.6468785838
4652,47342,40.5214,-75.7774,11,1686067.419470159,2125463.899218362
4653,45345,40.4655,-101.5222,6,-464011.45585253264,1952613.9823966003
4654,02639,33.4724,-112.1832,6,-1486727.529849314,1282927.4826185468
4655,77503,43.0263,-82.9298,18,1056120.5713394564,2298380.740159363
4656,48632,31.9618,-95.2703,0,68654.78403648638,987789.1232157105
4657,27823,36.8546,-76.2143,7,1735111.5697968435,1715743.2492712531
4658,11317,41.1323,-73.4058,11,1864149.0784382825,2236455.301238494
4659,02025,41.7095,-70.7613,1,2060502.2245919837,2353642.306919252
4660,01568,39.0003,-77.1022,9,1610794.8360862755,1935630.6685336372
