,zipcode,latitude,longitude,cluster
3780,76302,35.7374,-80.7113,4
3781,85617,32.8118,-83.565,-1
3782,46225,39.6886,-86.6136,16
3783,22554,44.1546,-93.8719,7
3784,79416,36.16,-83.4129,-1
3785,94605,34.1663,-77.8723,4
3786,15677,,,-1
3787,39325,41.1009,-79.8215,12
3788,39574,42.4723,-83.294,10
3789,56063,35.4069,-81.0947,4
3790,15009,39.9337,-81.458,15
3791,35805,33.786,-84.3514,14
3792,10962,47.6564,-122.3048,1
3793,39202,34.1671,-118.5414,0
3794,79705,32.8158,-90.2815,13
3795,10956,40.7237,-73.7049,17
3796,39332,40.6326,-73.7141,17
3797,47223,25.9894,-80.2153,3
3798,76634,32.32,-89.0093,13
3799,45651,41.1472,-73.9962,-1
3800,75091,41.0442,-73.9609,17
3801,95024,30.8524,-89.5648,-1
3802,95986,29.7229,-98.0742,-1
3803,78228,37.4273,-120.7752,0
3804,29204,34.7059,-86.6165,14
3805,47438,44.2221,-93.8289,7
3806,50421,30.5961,-89.1477,-1
3807,94588,32.5643,-88.875,13
3808,80537,40.1864,-79.2473,12
3809,98613,37.7641,-122.1633,0
3810,94621,33.5924,-101.9367,-1
3811,43044,31.5121,-109.8438,0
3812,01760,33.8643,-98.494,-1
3813,38746,39.4359,-81.9115,15
3814,46240,34.1649,-87.7396,14
3815,35404,34.9038,-76.9,-1
3816,39366,40.8784,-82.6549,15
3817,08080,42.3509,-71.5434,9
3818,27410,31.9067,-87.7598,-1
3819,80482,35.5971,-82.5565,4
3820,82001,37.6873,-121.8957,0
3821,81152,42.8511,-93.62,7
3822,46074,39.1723,-87.2023,-1
3823,77013,34.026,-81.0046,4
3824,07857,29.4589,-98.5699,-1
3825,98498,39.3569,-120.8,0
3826,30019,36.8586,-121.3982,0
3827,08226,33.6357,-96.6089,5
3828,98340,31.7918,-97.5203,5
3829,35025,39.0491,-85.4789,-1
3830,95638,47.9061,-122.5655,1
3831,23089,39.2709,-74.5875,-1
3832,27804,33.9883,-83.8795,14
3833,80336,47.1591,-122.5485,1
3834,23180,44.9466,-93.2862,7
3835,33140,40.664,-74.2107,17
3836,28954,44.9325,-93.088,7
3837,01923,38.9919,-95.6681,-1
3838,35555,29.7842,-95.2301,6
3839,42112,37.1066,-105.4781,2
3840,39461,36.1032,-79.8794,4
3841,36613,33.9439,-90.9319,-1
3842,60018,42.2875,-71.3574,9
3843,76104,37.7589,-122.1853,0
3844,99603,45.7032,-120.946,1
3845,15090,42.1645,-71.1355,9
3846,43730,39.8367,-105.0372,2
3847,02043,42.2245,-70.8911,9
3848,80035,39.6361,-82.1102,15
3849,78230,40.612,-80.0649,12
3850,76103,59.5374,-151.2356,-1
3851,48001,32.7256,-97.3184,5
3852,59440,30.7951,-88.1823,-1
3853,07028,31.1793,-88.7198,-1
3854,39335,,,-1
3855,67871,33.6974,-87.8346,14
3856,02322,,,-1
3857,14609,37.7105,-76.6227,8
3858,73102,,,-1
3859,44212,35.9904,-77.8468,8
3860,55918,38.3119,-121.1729,0
3861,59868,,,-1
3862,07462,41.2471,-81.828,-1
3863,16254,35.4726,-97.5199,-1
3864,15692,43.174,-77.5637,-1
3865,98119,42.1258,-71.0437,9
3866,16319,37.4815,-122.2091,0
3867,45806,35.2032,-101.8421,-1
3868,55024,38.0454,-120.2178,0
3869,43950,,,-1
3870,35748,37.476,-105.8818,2
3871,76132,41.5556,-87.6616,11
3872,11210,38.4823,-100.9064,2
3873,45733,32.5022,-88.4956,13
3874,35962,47.6584,-111.1214,1
3875,94568,42.6367,-82.5866,10
3876,80620,32.747,-97.2604,5
3877,95158,29.5407,-98.5521,-1
3878,02072,,,-1
3879,20024,43.804,-93.477,7
3880,10305,40.9103,-102.5291,2
3881,23226,40.0973,-79.8839,12
3882,35576,38.8237,-97.6421,-1
3883,43766,41.5618,-90.5403,-1
3884,80102,37.7005,-121.0252,0
3885,60655,38.0977,-106.1876,2
3886,07654,43.1339,-91.9134,7
3887,95667,32.6711,-97.4056,5
3888,27615,34.714,-86.394,14
3889,93924,40.0778,-80.9788,-1
3890,08085,44.6628,-93.1539,7
3891,36769,41.3197,-79.6317,12
3892,15656,40.3294,-79.6806,12
3893,37760,41.2475,-79.4332,12
3894,23897,31.9735,-87.5771,-1
3895,36280,39.7529,-75.3362,-1
3896,98565,36.4787,-121.7244,0
3897,35611,35.8887,-78.6393,8
3898,28042,40.2066,-79.9534,12
3899,95010,41.5867,-79.5685,-1
3900,56131,32.2287,-90.1591,13
3901,59714,40.3691,-122.3375,0
3902,77611,38.7195,-120.8046,0
3903,46160,,,-1
3904,46171,41.6948,-87.7038,11
3905,15237,39.7589,-104.4275,2
3906,81114,39.5869,-82.2488,15
3907,38666,33.5401,-88.2,-1
3908,75257,38.8759,-77.016,8
3909,93108,37.2625,-121.8779,0
3910,02667,,,-1
3911,46235,34.4276,-89.9221,-1
3912,29741,,,-1
3913,74012,26.5254,-80.061,3
3914,36850,39.9667,-80.0452,12
3915,35461,40.3316,-76.3976,-1
3916,77058,29.9212,-93.927,6
3917,02140,30.0192,-93.8326,-1
3918,94402,45.7801,-111.1439,1
3919,07940,43.8753,-95.5979,7
3920,23894,36.9767,-121.9555,0
3921,07075,35.429,-81.5015,4
3922,80026,46.5745,-122.9082,1
3923,07073,33.3743,-85.3997,14
3924,08109,36.8373,-77.287,8
3925,44833,36.1163,-83.481,-1
3926,23290,42.4531,-73.2471,-1
3927,95326,40.1937,-79.9241,12
3928,01830,37.1526,-76.542,8
3929,35087,30.0565,-95.1051,6
3930,02035,36.0953,-87.1156,-1
3931,36110,41.5512,-73.7255,-1
3932,15904,45.3199,-117.8147,1
3933,23922,37.5507,-122.3276,0
3934,89706,42.3932,-71.1338,9
3935,16038,29.5716,-95.0998,6
3936,38952,33.4157,-88.2167,-1
3937,36046,32.7827,-85.6474,14
3938,54602,36.0447,-95.8079,-1
3939,80731,34.7379,-80.191,4
3940,07826,41.9289,-70.0186,9
3941,36251,34.4378,-119.6159,0
3942,30103,43.9077,-91.1676,7
3943,28147,31.9657,-86.2844,14
3944,15747,33.6244,-90.362,13
3945,80447,44.5647,-93.3269,7
3946,77469,37.7184,-77.186,8
3947,11520,32.1935,-95.8432,5
3948,16110,39.9403,-82.0132,15
3949,39577,48.2023,-122.2538,1
3950,26070,41.1631,-79.9796,12
3951,77301,39.2025,-119.7526,0
3952,27921,37.1952,-78.1961,8
3953,43115,32.4217,-86.275,14
3954,36759,37.5242,-77.4932,8
3955,33324,39.9519,-75.0482,18
3956,74042,40.8493,-74.0878,17
3957,94933,37.1157,-77.8352,8
3958,29576,36.8801,-95.6233,-1
3959,68801,26.1255,-80.2644,3
3960,07946,32.4266,-87.2702,14
3961,79553,39.4904,-83.1563,15
3962,83638,36.325,-76.15,8
3963,72401,39.9218,-75.2876,18
3964,15321,30.1237,-95.2686,6
3965,60462,32.5401,-85.0985,14
3966,77587,42.5164,-82.9832,10
3967,99502,40.2548,-80.5961,12
3968,01720,41.5067,-80.3765,12
3969,19355,40.6536,-73.5866,17
3970,36775,40.7834,-79.1641,12
3971,02351,34.3595,-84.9176,-1
3972,16242,33.2474,-85.829,14
3973,23120,40.6406,-102.6052,2
3974,28666,35.7274,-81.4706,4
3975,10901,32.2844,-86.992,14
3976,77551,42.4751,-71.4483,9
3977,33156,39.9296,-122.196,0
3978,02649,32.1899,-87.0633,14
3979,78753,42.8261,-106.3896,2
3980,95207,61.1661,-149.96,-1
3981,79763,41.6194,-87.8423,11
3982,19454,40.3234,-80.1879,12
3983,36904,35.833,-90.6965,-1
3984,45850,44.8918,-116.0789,1
3985,28416,32.9453,-99.7859,-1
3986,75019,40.6727,-74.5183,17
3987,12514,40.9219,-98.3411,-1
3988,54129,33.5507,-79.0528,4
3989,18942,38.0122,-122.6907,0
3990,95829,32.7632,-85.5144,14
3991,55959,39.471,-87.4009,16
3992,39568,40.9978,-74.166,17
3993,45719,40.6816,-73.9798,17
3994,45692,21.3295,-157.8615,-1
3995,10282,42.289,-83.3686,10
3996,08015,38.5892,-121.4057,0
3997,29379,38.7418,-82.8204,15
3998,77484,32.0829,-88.2064,13
3999,77085,31.8341,-102.4162,-1
4000,03878,38.0024,-121.3238,0
4001,76225,30.3649,-97.6827,-1
4002,76106,41.6181,-70.4854,9
4003,80520,25.6682,-80.2973,3
4004,81140,29.2766,-94.8303,6
4005,98376,41.1177,-74.1241,17
4006,82321,41.0312,-107.6687,2
4007,08062,37.2907,-106.0054,2
4008,45671,40.1125,-104.9366,2
4009,45814,32.7968,-97.356,5
4010,99344,33.3698,-97.6885,5
4011,20687,43.2525,-70.8756,9
4012,61614,34.7269,-81.6202,4
4013,28752,39.9597,-74.5655,-1
4014,85118,39.1189,-82.5485,15
4015,48170,39.4002,-82.1302,15
4016,98245,30.4411,-88.6345,-1
4017,81147,38.4689,-121.344,0
4018,07514,40.4592,-75.157,-1
4019,07011,44.1271,-88.207,-1
4020,78209,41.8693,-73.7659,-1
4021,60453,,,-1
4022,39207,32.2988,-90.1848,13
4023,43002,41.7143,-87.7516,11
4024,44813,29.4821,-98.4554,-1
4025,60098,40.9248,-74.1467,17
4026,76135,48.6968,-122.9055,1
4027,87556,39.119,-86.7378,16
4028,75084,35.2901,-120.6817,0
4029,10957,42.3688,-83.4799,10
4030,60409,33.3284,-111.3502,0
4031,93933,35.6819,-82.018,4
4032,30060,40.7681,-89.6026,-1
4033,15626,38.0828,-76.3477,8
4034,19102,46.8527,-118.9932,1
4035,15116,40.8761,-83.6685,-1
4036,99004,38.9577,-83.2365,15
4037,30295,39.7252,-75.2065,-1
4038,90034,,,-1
4039,03051,25.9286,-80.183,3
4040,33162,34.029,-118.4005,0
4041,00823,33.1002,-84.3108,-1
4042,36027,47.4943,-117.5834,1
4043,77029,40.5375,-79.9644,12
4044,16115,40.4139,-79.5764,12
4045,95333,33.9382,-84.5403,14
4046,77457,41.6153,-87.5483,11
4047,15340,,,-1
4048,80421,,,-1
4049,60914,36.7039,-105.595,2
4050,03064,32.8248,-97.4519,5
4051,77494,42.3198,-88.4477,-1
4052,45133,40.6136,-82.5175,15
4053,33149,40.072,-83.1792,15
4054,55934,41.1661,-87.879,11
4055,43155,35.229,-80.8419,4
4056,02481,28.4115,-81.525,3
4057,55932,39.49,-83.6503,-1
4058,81055,40.203,-102.9392,2
4059,28439,45.8272,-119.7206,1
4060,82240,37.6247,-122.429,0
4061,97133,37.6802,-121.9215,0
4062,02167,36.0318,-79.4889,4
4063,28088,27.6972,-80.4416,3
4064,75155,30.7855,-83.7971,-1
4065,55052,42.6442,-82.8985,10
4066,77030,40.2925,-80.3025,12
4067,96019,28.6908,-95.9675,6
4068,08360,37.2496,-120.2667,0
4069,34102,31.9051,-85.1656,-1
4070,48027,44.2342,-93.4525,7
4071,16025,32.2258,-96.4606,5
4072,43350,36.5274,-77.8546,8
4073,98408,39.9908,-78.5261,-1
4074,56671,34.7759,-90.7785,-1
4075,38702,,,-1
4076,80917,35.5435,-80.6129,4
4077,11429,,,-1
4078,35149,45.6686,-123.0281,1
4079,35802,42.0624,-104.1917,2
4080,48331,34.3023,-79.0175,4
4081,31632,37.5117,-105.0575,2
4082,51054,44.1358,-92.2535,7
4083,22508,42.3106,-71.2747,9
4084,23850,39.6277,-82.5321,15
4085,75034,25.6921,-80.1625,3
4086,98446,42.0744,-71.6329,9
4087,60622,,,-1
4088,19023,42.8569,-71.6075,9
4089,33167,39.9559,-85.9601,16
4090,77493,41.6028,-87.9599,11
4091,31907,27.2002,-80.841,3
4092,50560,34.6679,-86.5603,14
4093,77624,40.709,-73.7401,17
4094,75173,33.4258,-90.9946,-1
4095,52161,47.8654,-95.0643,-1
4096,98579,40.5289,-82.8229,15
4097,03755,42.9443,-82.6916,10
4098,33063,26.134,-81.7953,3
4099,15108,39.4818,-75.0091,-1
4100,80758,40.6969,-122.3683,0
4101,36474,29.7041,-95.401,6
4102,35967,33.7489,-84.3872,14
4103,30334,34.4368,-85.7124,14
4104,10060,31.4399,-86.6121,-1
4105,10069,26.2674,-80.2092,3
4106,36205,43.7045,-72.285,-1
4107,55983,34.9823,-80.1538,4
4108,47337,43.1379,-91.7734,7
4109,76002,30.675,-94.3534,6
4110,35220,42.9868,-94.0959,7
4111,80905,32.4779,-84.898,14
4112,56101,39.9176,-75.2696,18
4113,77434,41.9019,-87.6779,11
4114,19035,47.1285,-122.3736,1
4115,75442,33.1499,-96.8241,5
4116,38119,42.4019,-96.3534,-1
4117,48335,30.9913,-83.3727,-1
4118,23238,33.1659,-96.3686,5
4119,03106,40.0451,-75.2821,18
4120,76119,43.8831,-95.1373,7
4121,11220,40.4734,-75.5261,-1
4122,37367,32.1665,-80.7569,-1
4123,94130,41.7825,-84.6047,-1
4124,80524,32.6542,-86.0316,14
4125,99669,47.6969,-120.1721,1
4126,15065,38.8377,-104.837,2
4127,44608,33.5446,-86.9292,14
4128,68132,32.6255,-97.0784,5
4129,38053,39.8031,-85.4371,16
4130,10303,44.3121,-92.8103,7
4131,45324,33.7358,-85.7933,14
4132,15673,40.778,-73.9884,17
4133,02061,40.7808,-73.9772,17
4134,16159,35.3185,-89.9054,-1
4135,55306,41.2657,-95.996,-1
4136,81151,42.9359,-70.8243,9
4137,43932,34.2691,-95.9685,5
4138,33131,37.2308,-120.5144,0
4139,38754,,,-1
4140,36792,38.4678,-107.8752,2
4141,31709,48.4143,-119.5272,1
4142,11233,40.6562,-81.5851,-1
4143,24201,40.6421,-79.7273,12
4144,60402,60.4818,-151.1358,-1
4145,27028,35.6408,-85.2077,-1
4146,75999,32.6914,-97.2675,5
4147,22572,43.0617,-71.4444,9
4148,18049,42.4617,-83.4053,10
4149,08347,35.0821,-89.8501,-1
4150,07689,39.4998,-75.082,-1
4151,07674,40.5293,-75.501,-1
4152,16120,37.9695,-76.7665,8
4153,35968,,,-1
4154,98466,35.922,-80.537,4
4155,59937,41.8347,-87.7914,11
4156,56082,36.6181,-82.1823,4
4157,12309,32.0404,-84.2153,-1
4158,11226,33.2471,-90.604,13
4159,43748,25.7629,-80.1895,3
4160,95320,40.5111,-80.7915,12
4161,43342,37.2583,-105.9047,2
4162,33027,44.7307,-93.2921,7
4163,44822,41.1741,-80.4528,12
4164,75473,42.1596,-70.8217,9
4165,19320,39.8053,-84.0198,15
4166,38655,39.9843,-75.8253,-1
4167,84090,33.7779,-95.5307,5
4168,45657,40.5438,-82.399,15
4169,50653,25.9974,-80.3248,3
4170,32448,40.4727,-83.1763,15
4171,08876,41.8371,-87.9638,11
4172,07847,42.641,-83.4738,10
4173,47805,39.6965,-82.3155,15
4174,29605,42.8091,-73.8693,-1
4175,98512,44.3351,-93.9811,7
4176,36420,48.404,-114.3509,1
4177,99336,47.228,-122.5396,1
4178,07442,34.4898,-85.7657,14
4179,75453,40.8721,-80.4612,12
4180,35013,,,-1
4181,46115,,,-1
4182,95842,32.2949,-87.2214,14
4183,36767,38.6865,-121.3494,0
4184,76648,39.7466,-85.5754,16
4185,54751,33.9222,-86.4493,14
4186,96797,32.9916,-95.9434,5
4187,01701,40.9993,-74.2876,17
4188,19109,31.2971,-86.4905,-1
4189,24059,46.9498,-123.0212,1
4190,07009,34.8001,-82.3932,4
4191,30108,39.5327,-87.3255,16
4192,03860,40.8819,-74.621,17
4193,35136,30.6749,-85.2122,-1
4194,75840,42.9645,-92.8917,7
4195,74135,38.852,-83.2222,15
4196,28348,40.6681,-111.9083,-1
4197,95059,34.3308,-89.4835,-1
4198,10120,34.9536,-78.9354,4
4199,80308,36.0976,-95.9228,-1
4200,56036,31.7361,-96.1572,5
4201,48174,32.878,-86.24,14
4202,28612,44.0336,-71.1238,-1
4203,23846,40.1118,-86.7645,16
4204,46229,36.9011,-77.7673,8
4205,55974,46.2806,-119.4913,1
4206,86436,40.0418,-79.4151,12
4207,07628,33.5373,-85.2533,14
4208,02324,37.1549,-80.1215,-1
4209,10301,39.9496,-75.1637,18
4210,38749,42.3007,-71.4255,9
4211,11229,21.3982,-158.0124,-1
4212,74709,44.8718,-91.9265,7
4213,02142,31.8436,-96.8,5
4214,28661,35.9973,-81.5626,4
4215,81623,42.362,-71.083,9
4216,95327,,,-1
4217,73162,40.6011,-73.9475,17
4218,07980,33.451,-90.6551,13
4219,23030,40.6316,-74.0927,17
4220,60056,41.9773,-70.9723,9
4221,95319,40.9447,-73.9921,17
4222,39355,34.7784,-114.4817,0
4223,60964,43.5623,-91.6368,7
4224,45648,37.0701,-76.8337,8
4225,18052,35.7429,-81.5134,4
4226,03034,42.2223,-83.3966,10
4227,39437,40.0277,-105.3868,2
4228,35181,40.7506,-73.9894,17
4229,03848,,,-1
4230,46062,37.3866,-121.897,0
4231,36715,,,-1
4232,95150,42.9133,-71.0639,9
4233,48313,33.5446,-86.9292,14
4234,33035,31.5797,-89.2231,13
4235,75105,43.0585,-71.3049,9
4236,02571,40.6567,-75.5041,-1
4237,35653,38.8938,-82.994,15
4238,22042,41.0487,-87.6564,-1
4239,28030,32.0668,-88.6788,13
4240,95135,37.6382,-120.9005,0
4241,27855,42.0624,-87.9377,11
4242,36762,40.6774,-74.4968,17
4243,76018,35.5806,-97.6419,-1
4244,46322,37.8906,-120.4717,0
4245,15721,39.2511,-107.2044,2
4246,15146,41.55,-87.4569,11
4247,55935,32.6548,-97.092,5
4248,93620,,,-1
4249,80808,36.4319,-77.1027,8
4250,36501,37.2974,-121.7562,0
4251,17255,,,-1
4252,15427,40.5228,-80.5901,12
4253,98548,38.1637,-121.7016,0
4254,35014,34.2007,-118.5391,0
4255,98124,,,-1
4256,95404,38.8635,-77.1939,8
4257,98580,34.5066,-87.7257,14
4258,08809,41.7541,-70.7116,9
4259,46124,32.2954,-96.3887,5
4260,46163,25.4573,-80.4572,3
4261,60047,42.6005,-82.9998,10
4262,80217,39.3626,-85.9707,16
4263,16050,40.6412,-74.9088,-1
4264,25504,46.956,-122.4483,1
4265,30013,36.8579,-119.7655,0
4266,02052,,,-1
4267,67751,29.7392,-95.24,6
4268,36104,47.6062,-122.3321,1
4269,02215,47.4235,-123.1739,1
4270,19104,40.0743,-79.967,12
4271,77094,40.173,-77.868,-1
4272,27360,,,-1
4273,45745,38.9648,-104.3553,2
4274,66223,37.0025,-120.6333,0
4275,98952,43.7284,-92.1423,7
4276,52162,40.429,-79.7623,12
4277,03826,40.8134,-78.7865,-1
4278,02766,42.8877,-71.128,9
4279,12553,43.0036,-91.5478,7
4280,46128,46.3716,-120.7453,1
4281,27617,38.8619,-94.661,-1
4282,18954,39.5611,-81.3968,-1
4283,23881,35.8713,-80.0913,4
4284,11771,29.7705,-95.7107,6
4285,38751,42.3471,-71.1027,9
4286,59101,32.373,-86.3081,14
4287,80535,39.0788,-100.3469,2
4288,76476,33.6436,-83.9684,14
4289,29014,38.3893,-82.296,-1
4290,32456,41.0442,-79.7711,12
4291,95621,39.7392,-104.9847,2
4292,50438,42.2165,-88.0769,11
4293,35601,39.7233,-85.9052,16
4294,03057,43.1144,-93.5944,7
4295,36255,38.6952,-121.3075,0
4296,26035,29.8119,-85.303,-1
4297,35747,34.5779,-81.1249,4
4298,34119,32.3772,-97.8802,5
4299,08835,40.5826,-74.2785,17
4300,75208,40.6347,-105.1488,2
4301,81084,45.7745,-108.5005,-1
4302,94132,33.451,-90.6551,13
4303,35768,40.866,-73.5272,-1
4304,26505,37.1901,-76.9923,8
4305,33409,40.2167,-75.0029,18
4306,75152,35.9034,-78.7447,8
4307,50465,39.6475,-86.7469,16
4308,97882,41.4724,-74.0566,-1
4309,63021,41.9718,-71.1894,9
4310,11563,43.4767,-93.9171,7
4311,25705,32.4387,-96.6794,5
4312,43013,26.7162,-80.0965,3
4313,55033,39.6505,-79.944,12
4314,98541,40.5445,-86.5016,16
4315,37209,39.7647,-105.6003,2
4316,46158,33.6372,-96.6184,5
4317,63124,,,-1
4318,07926,34.7507,-86.1422,14
4319,48047,37.7211,-122.4754,0
4320,08010,37.5214,-102.4332,2
4321,44864,26.2665,-81.7146,3
4322,69101,34.4959,-86.259,14
4323,02090,40.3484,-80.5493,12
4324,35979,33.2171,-85.7108,14
4325,15658,42.8976,-71.6762,9
4326,80440,34.8391,-85.6196,14
4327,15012,41.1326,-100.7746,2
4328,15057,40.6606,-82.3213,15
4329,82002,40.0565,-74.9114,18
4330,81641,44.4975,-88.0324,-1
4331,55909,39.2367,-86.222,16
4332,48005,47.6269,-122.2314,1
4333,98826,40.8004,-74.5718,17
4334,60626,38.6372,-90.3776,-1
4335,28732,36.1546,-86.8602,-1
4336,45631,44.7129,-92.8637,7
4337,21211,40.2376,-82.6989,15
4338,35078,38.4096,-82.369,-1
4339,02632,40.6571,-73.6741,17
4340,44575,38.577,-90.5255,-1
4341,75569,45.8998,-119.3553,1
4342,02421,33.3234,-86.4424,14
4343,08106,39.3316,-76.6336,8
4344,01921,38.8148,-82.229,-1
4345,99840,39.611,-82.2085,15
4346,52245,40.4177,-86.8884,-1
4347,10469,36.2753,-97.4526,-1
4348,47610,35.4499,-82.4966,4
4349,84040,42.0095,-87.6689,11
4350,02919,47.6438,-120.6748,1
4351,39204,42.8409,-82.8899,10
4352,19073,43.5591,-92.7305,7
4353,52172,40.0387,-107.8925,2
4354,56143,41.14,-104.8202,2
4355,66606,40.3697,-80.2562,12
4356,93656,40.1588,-79.8122,12
4357,11550,39.2256,-105.9994,2
4358,10280,39.0583,-95.7095,-1
4359,46040,43.6457,-94.9938,7
4360,11436,39.9863,-75.407,18
4361,02557,38.4257,-81.9943,-1
4362,01462,36.0758,-77.7167,8
4363,80831,43.0695,-77.5141,-1
4364,78362,37.7195,-122.4411,0
4365,00820,41.8274,-71.52,9
4366,75497,41.0846,-111.9274,-1
4367,75258,38.0423,-87.3756,-1
4368,96701,41.6649,-91.5151,-1
4369,98233,59.4685,-135.3018,-1
4370,94939,39.891,-75.0724,18
4371,93726,33.4344,-94.1219,-1
4372,48614,,,-1
4373,15488,41.6606,-70.3532,9
4374,33013,25.8594,-80.2725,3
4375,50578,39.9763,-79.7689,12
4376,08544,43.2548,-84.2978,-1
4377,70507,36.7949,-119.7604,0
4378,75097,37.9367,-122.5362,0
4379,50476,21.3908,-157.9332,-1
4380,07701,,,-1
4381,22443,32.9257,-95.5311,5
4382,95746,,,-1
4383,99829,27.8682,-97.2069,-1
4384,22469,42.5884,-71.7266,9
4385,36067,40.6763,-73.7966,17
4386,98365,39.9323,-85.848,16
4387,81649,40.7105,-74.0163,17
4388,80291,40.7049,-73.6176,17
4389,60628,36.4295,-119.872,0
4390,49686,39.7439,-104.9876,2
4391,34142,39.5122,-106.3681,2
4392,08043,32.4715,-86.4831,14
4393,90026,43.5513,-71.02,9
4394,56251,28.5978,-81.3534,3
4395,95824,36.7317,-78.5306,8
4396,77430,45.0614,-92.8474,7
4397,07979,42.4829,-71.1574,9
4398,95030,43.79,-92.531,7
4399,81067,58.0977,-135.4316,-1
4400,73529,38.7435,-121.1897,0
4401,08059,38.1792,-76.9959,8
4402,68348,33.3512,-96.6646,5
4403,07522,30.2813,-92.016,-1
4404,44093,40.3492,-74.6528,17
4405,60164,43.2977,-94.5291,7
4406,45895,40.2977,-96.1421,-1
4407,59711,39.8827,-75.0929,18
4408,61071,34.3765,-97.9793,-1
4409,97452,33.6286,-78.9736,4
4410,16635,40.4509,-86.1352,16
4411,94080,32.9448,-97.3124,5
4412,35579,40.9011,-73.9053,17
4413,93447,38.049,-103.7251,2
4414,43225,40.7026,-74.7276,17
4415,50628,29.3014,-95.7036,6
4416,08882,38.5178,-121.4419,0
4417,22401,45.1426,-94.9183,7
4418,23043,34.0766,-118.2646,0
4419,15338,26.1844,-81.4152,3
4420,95632,44.7631,-85.6206,-1
4421,71461,41.6934,-87.6243,11
4422,22193,38.6438,-77.3451,8
4423,16057,31.1149,-93.2716,-1
4424,36862,38.2691,-121.3,0
4425,33133,39.8045,-79.9399,12
4426,39744,37.5549,-76.3468,8
4427,55335,35.5184,-97.5746,-1
4428,76016,43.2786,-92.3981,7
4429,80420,,,-1
4430,15342,35.7562,-120.6935,0
4431,54724,40.4262,-78.4383,-1
4432,18372,43.921,-122.7806,1
4433,54737,41.7665,-89.6925,7
4434,78064,46.1299,-112.9739,1
4435,16438,40.569,-84.1774,15
4436,81050,41.9214,-87.8924,11
4437,98823,41.5383,-80.5964,12
4438,11291,37.9546,-103.6644,2
4439,07646,41.8939,-79.8455,-1
4440,75605,28.9924,-98.4831,-1
4441,87120,44.7152,-91.9822,7
4442,30305,41.0472,-75.3244,-1
4443,15106,25.8965,-80.157,3
4444,76117,40.6619,-78.2419,-1
4445,42602,45.1025,-91.49,7
4446,39556,40.2425,-80.2209,12
4447,76651,39.2839,-106.0628,2
4448,50480,32.6889,-97.1905,5
4449,75094,44.5606,-94.5467,7
4450,77001,33.5494,-89.2904,-1
4451,33180,25.7378,-80.2248,3
4452,81230,32.9252,-85.4426,14
4453,08070,41.0454,-80.0468,12
4454,35622,34.3477,-86.9131,14
4455,81435,39.6491,-75.5155,-1
4456,75288,38.5511,-106.931,2
4457,28223,25.9597,-80.1403,3
4458,36854,29.8131,-95.3098,6
4459,23298,33.0148,-96.6189,5
4460,81054,43.2456,-94.0367,7
4461,99712,32.1785,-96.8823,5
4462,27537,30.4875,-89.4187,-1
4463,07632,36.6857,-85.1407,-1
4464,15081,32.8087,-97.2709,5
4465,02460,40.4029,-80.0915,12
4466,95758,33.832,-84.3851,14
4467,15413,35.1421,-106.7041,2
4468,94062,32.5547,-94.7767,5
4469,29743,,,-1
4470,82901,39.9868,-79.8637,12
4471,38703,38.4243,-121.437,0
4472,52136,40.5763,-80.2383,12
4473,22509,33.7836,-88.6642,-1
4474,95969,42.2634,-84.4083,-1
4475,33018,36.9375,-86.4481,-1
4476,35203,,,-1
4477,28041,33.005,-117.2157,0
4478,96146,40.882,-73.9544,17
4479,43711,36.36,-78.3906,8
4480,02048,64.9109,-147.5105,-1
4481,75942,37.923,-103.0884,2
4482,95953,37.5406,-77.4316,8
4483,30092,35.3041,-80.7267,4
4484,57110,,,-1
4485,95012,37.94,-107.8214,2
4486,95636,43.5486,-96.6332,-1
4487,50321,33.9701,-84.2216,14
4488,95025,39.2601,-121.6923,0
4489,01851,30.8183,-94.4288,6
4490,02864,32.4145,-85.7253,14
4491,23084,37.4067,-102.6173,2
4492,69335,39.8317,-81.5748,15
4493,01440,39.1752,-120.1954,0
4494,43964,35.5817,-80.4581,4
4495,36461,33.521,-86.8066,14
4496,07851,25.9098,-80.3889,3
4497,76311,38.0789,-77.0485,8
4498,75647,33.4085,-91.0228,-1
4499,26155,41.606,-109.23,2
4500,38925,35.0308,-81.3896,4
4501,11552,37.4245,-122.296,0
4502,55373,40.6929,-73.6539,17
4503,60525,33.5632,-89.6419,-1
4504,29550,39.6588,-80.8565,-1
4505,56025,32.5559,-94.932,5
4506,76631,33.9824,-98.5088,-1
4507,23011,41.2299,-74.8466,-1
4508,11225,31.5221,-87.3411,-1
4509,46580,42.574,-71.9898,9
4510,98402,42.0211,-102.0885,2
4511,76120,37.8942,-78.1208,8
4512,28091,41.9484,-71.4154,9
4513,94127,42.6315,-71.3329,9
4514,98516,37.3394,-121.895,0
4515,55019,41.5476,-93.6618,-1
4516,20602,38.6489,-120.5098,0
4517,39772,36.7658,-121.758,0
4518,48216,38.584,-76.8942,8
4519,75140,44.3955,-93.2037,7
4520,45663,37.7354,-122.4571,0
4521,35098,37.3894,-121.8868,0
4522,01984,32.3459,-89.3414,13
4523,39526,34.053,-87.5398,14
4524,98444,32.7639,-97.1781,5
4525,35806,47.2545,-122.4405,1
4526,48220,41.2438,-85.8508,-1
4527,33712,40.6628,-73.9546,17
4528,67010,37.4617,-76.8321,8
4529,94608,31.9907,-96.9837,5
4530,56069,43.7658,-93.9011,7
